2897,얼음틀
2898,계란(노른자)
2899,맛살 or 크래미
2900,작은 가자미
2901,15cm원형팬
2902,무말랭이무침
2903,대구 스테이크용
2904,스팸(작은것)
2905,호박잎 줄기
2906,캡사이신
2907,존슨프랑크(없어도무관)
2908,반건조우럭
2909,뚜껑있는유리그릇
2910,탈리아텔레면
2911,잘게 썬 깍두기
2912,무 손톱*
2913,박
2914,냉동 삼겹살
2915,둥근베이컨
2916,약간 묵은김치
2917,덧가루용 밀가루
2918,생갈치
2919,닭 삶은 물
2920,바닐라 향
2921,건고사리
2922,햇 고사리
2923,간 통후추
2924,야채(냉장고속에있는)
2925,더덕 말린것
2926,찹쌀물
2927,닭육수의 농축액- Broth
2928,연겨자
2929,육우(샤브용)
2930,황토냉이
2931,베이컨 긴것
2932,하이라이스분말
2933,겨자
2934,스리라차 소스
2935,눈다랑어뱃살
2936,저민 생강
2937,고구마중간 사이즈 1개)
2938,또띠아(소)
2939,과자
2940,시중에파는만두피
2941,있으면 미나리
2942,양
2943,미니꼴뚜기
2944,산딸기향향료
2945,쑥갓 잎
2946,대림선숯불구이맛비엔나
2947,가츠오부시
2948,깐 도라지
2949,바질 순
2950,손질된 데친 두릅
2951,머핀믹스
2952,푸주(불린것)
2953,초코칩(계량컵으로)
2954,돼지고기 목 등심
2955,생 블루베리
2956,(육수)멸치
2957,강된장
2958,오뚜기 프레스코 해바라기유
2959,생 아로니아
2960,오이
2961,다시백
2962,봄동잎(또는 양파 반개)
2963,토마토소스 or 토마토퓨레
2964,양상추 또는 샐러드 채소 크게
2965,채썬양파(생략가능)
2966,고추연어
2967,꼬치
2968,묵은지 국물
2969,열탕소독한유리병
2970,콩국가루
2971,들 깻잎 순
2972,찰기장
2973,로즈메리
2974,케이크 꾸밀재료
2975,데친 얼갈이
2976,버터 손가락
2977,마쉬멜로우
2978,미니 부추
2979,김치 길게 썬것
2980,산 마
2981,후춧가루 톡톡
2982,버터or식용유
2983,화설탕
2984,물 종이컵
2985,엿기름 식혜 티백
2986,토마토 슬라이스
2987,파슬리(선택)
2988,bs
2989,가당 휘핑크림 (가당 식물성 생크림)
2990,모닝글로리(=공심채)
2991,영지버섯
2992,새송이버섯 말린것
2993,건박나물
2994,콩기름
2995,새알
2996,새우볶음
2997,페페로치노
2998,백향과(패션후르츠)
2999,스위트콘
3000,육수로 끓인 죽
3001,다오네만능간장
3002,Sahne
3003,멸치디포리 육수
3004,해파리냉채
3005,만능매운장 듬뿍
3006,소고기 양지국거리용
3007,한우(치마살)
3008,※닭다리살 정육은 대형마트 or 코스트코에서 구매
3009,지마장소스(생략가능)
3010,홍고추 삶을 때 대파
3011,흑 새우
3012,머스타트
3013,브로컬리(생략가능)
3014,▶재료 : 갈치
3015,마라롱샤소스
3016,쌀국수소스
3017,가루녹차(또는 녹차티백
3018,쵸코칩
3019,수제요거트
3020,배춧속 부분
3021,대추 (생략가능)
3022,모짜렐라 치즈 밥
3023,각종전
3024,쌀(불린것)
3025,꼬마파프리카
3026,다시멸치(작게)
3027,맛술(와인 또는 청주)
3028,설탕(차스푼)
3029,멍게 젓갈
3030,만두(떡)
3031,믹스샐러드 크게
3032,노르웨이 생연어 필렛
3033,인스턴드라이이스트
3034,동글이호박
3035,생크림요거트 반통~한통
3036,메론 시럽
3037,소금(생략가능)
3038,작은 크기 무
3039,다시티백 감칠맛
3040,밥 대략
3041,치즈~!
3042,야끼소바면
3043,나무꽂이
3044,얼린 흰우유
3045,쌀밥 400그램/ 밥
3046,통조림밤
3047,새우 큰것
3048,달래 한
3049,전복 70g
3050,도토리묵
3051,스파게티면(50원동전크기)
3052,파펠레 (숏파스타 or 다른것으로도 대체가능)
3053,쑥잎
3054,갓(생략가능)
3055,중면
3056,대림선크라비아
3057,남양 3층카야 치즈
3058,당근( 대)
3059,횟감용 생연어
3060,홈메이드 사워크림
3061,팥 삶은 물 + 일반 물
3062,물 냄비
3063,파 흰 부분
3064,노가리 채
3065,스테이크용 등심
3066,나무젓가락
3067,딜
3068,살탕
3069,고추기름&생강술
3070,이금기 훠궈 마라탕소스
3071,마일드스팸
3072,무 10센티정도
3073,오뚜기 크림 스프 1개
3074,다진스팸 햄
3075,골뱅이 통조림(小)
3076,후리카케
3077,바질(바질가루)
3078,스팸 or 런천미트
3079,얼음물
3080,꽁치
3081,다시마 국물
3082,간생강
3083,된 장수 북이
3084,상어 돔배기
3085,쥬키니호박(애호박)
3086,청피팡
3087,간장
3088,콩나물(반봉지)
3089,PENNE 파스타면
3090,진저브레드쿠키믹스
3091,고형짜장
3092,밀가루떡볶이 떡
3093,스팸 미니
3094,젤리
3095,견과류 &삶은 팥&새알심
3096,절임
3097,옥수수 캔옥수수
3098,엿기름물+물
3099,커피 카누 미니 마일드 로스트 아메리카노
3100,타르트렛 클래식
3101,초콜릿(다크커버쳐+코팅)
3102,녹말
3103,다시마(7*7)
3104,비엔나소세지
3105,오이작은것
3106,데쳐 꼭 짠 깻단나물
3107,계란(원하는만큼)
3108,다이제과자
3109,두부(1/2모)
3110,주꾸미 우동대접으로
3111,청정원 콰트로비엔나
3112,누룽지(찹쌀)
3113,떡볶이떡과 조랭이떡
3114,육수(채수)
3115,양송이버섯 작은거
3116,레드 식용색소
3117,무 무채(
3118,묵은지(2쪽)
3119,스팸(小)
3120,배추 속노란부분
3121,무가당 코코아가루
3122,강력분(or중력분)
3123,볶음탕용 닭가슴살 or 허벅지살
3124,노랑 파프리카 4분의
3125,우럭(생물)
3126,생강 편
3127,당근 반에 반에
3128,애플망고
3129,청양 고춧가루
3130,무르지않은 싱싱한 딸기
3131,방어
3132,​꼬마 전복
3133,실온무염버터
3134,딱딱이 복숭아
3135,애호
3136,열기
3137,오이 속빼서 다진거
3138,쇠고기(불고기감)
3139,옥수수콘(250g)
3140,돼지고기 1줄=
3141,불고기거리
3142,도씨오일
3143,파슬리가루(생략가능)
3144,풍년 압력솥
3145,마른 잔멸치 100g 계량컵
3146,소주or청주
3147,냉동 꼬막살
3148,덜마른오징어
3149,수박(小)껍질
3150,우거지(무청)
3151,무청(생략가능)
3152,쇠고기(치마살)
3153,스팸 큰캔으로
3154,유자소스
3155,딸기 작은 것
3156,껍질벗긴밤
3157,다이제 낱개
3158,밀크코팅쵸코렛
3159,*커스터드 크림: 달걀 노른자
3160,굵게채썬 당근
3161,감자(손질한 것)
3162,쑥 어린쑥
3163,청
3164,닭가슴살 통조림(210g)
3165,달걀 (추가)
3166,알레스타연어통조림
3167,(육수)다시마
3168,튀김가루
3169,초코칩 적당량 (약
3170,건포도or건베리류
3171,초코펜밀크
3172,토핑용 파인애플
3173,씨없는포도
3174,생연어살
3175,소주 or맛술
3176,삶은 감자 중사이즈
3177,초코가루
3178,(건) 쌀국수 면
3179,오뚜기 맛있는 소고기 볶음밥
3180,할라피뇨 슬라이스
3181,황태 한줌
3182,크래미 작은봉지
3183,팽이버섯 1묶음
3184,물 A
3185,배추 (삶은) 우거지
3186,치킨염지제
3187,바자락
3188,양파 대자
3189,계피가루 또는 초콜릿 가루
3190,신김치 오징어의
3191,비엔나세지
3192,바게트 4cm
3193,땅콩 가루
3194,생굴(1봉지)
3195,다시마 불린 물
3196,케익시트
3197,슬라이즈치즈
3198,통그릴비엔나소세지
3199,사골국
3200,동원 개성왕교자만두
3201,구운김밥김
3202,얼갈이시레기
3203,오리훈제슬라이스
3204,밥사랑(생략가능)
3205,핫 케이크 믹스
3206,황태머리(황태채로 대체)
3207,대파(쪽파가능)
3208,매﻿생이
3209,흑임자
3210,카놀라유(볶음용)
3211,소세지 4개_
3212,고기 불고깃감
3213,굴비(조기)
3214,김치(무청김치)
3215,통밀or호밀
3216,재래된장
3217,인스턴트 우동
3218,참소라
3219,돈나물
3220,무 반달 모양 조각
3221,돈등심
3222,작은떡볶기떡
3223,레몬수
3224,공깃밥
3225,긴 소시지
3226,삼계탕키트
3227,유부초밥 재료
3228,삶은 고사리나물
3229,긴어묵
3230,홍 감자
3231,그린빈
3232,페트병
3233,먹다남은파닭(양념이든후라이드든간장이든상관없어요~)
3234,진미가루
3235,돼지고기볶음고추장
3236,김치(다진것)
3237,쑥갓(선택)
3238,사골곰탕 500g
3239,병아리콩 불릴 생수
3240,해동후 꼬막살
3241,다시마+가쓰오부시 육수
3242,술+후차
3243,앉은뱅이밀(박력분)
3244,배즙(얼린것)
3245,고구마줄
3246,붕어빵 믹스
3247,송편
3248,돼지고기 등신
3249,물 고기
3250,다시마 무 육수
3251,500ml
3252,말린 구기자
3253,찜용 물 적당량
3254,참치캔통조림 100그람
3255,핫 소스
3256,두부 큰 팩
3257,바닐라빈(바닐라페이스트 1숟가락 또는 바닐라익스트랙 2
3258,소시지 긴거
3259,무(무채용)
3260,파프리카꽁댕이
3261,국수(소면or중면)
3262,만두
3263,(현미)밥
3264,젤라틴 불릴 물
3265,아이스망고 1+
3266,재료 : 애호박
3267,당근(다진당근)
3268,맛소금(소금)
3269,아로니아
3270,국산콩천일염두부부침
3271,팽이버섯(작은)
3272,라면전복(마리당
3273,손질된 토란
3274,달래 엄지와검지 동그랗게
3275,기름 데리야키 소스
3276,현미밥유부
3277,고동속살
3278,XO교자
3279,머위잎
3280,코코넛오일
3281,단과자알생지
3282,천일염 소금
3283,홍갓
3284,얼린바나나
3285,샤워크림
3286,노각(小)
3287,황설탕(or흑설탕)
3288,멸치다시백(멸치 4마리/다시마1개)
3289,라임(혹은 레몬)
3290,국수면
3291,청국장
3292,생닭(삼계탕용)
3293,손질바다 장어
3294,요플레숟가락
3295,핫도그소세지
3296,작은새송이버섯
3297,시판 마늘쫑
3298,한우 양지머리
3299,삼계탕육수용티백
3300,파프리카(빨강
3301,크래미
3302,연어캔 100g
3303,토마토소스(케찹)
3304,양파 껍질 끓인물
3305,후추가루 톡
3306,손질 주꾸미
3307,상추 대
3308,갈치(大)
3309,프레첼
3310,다진맛술
3311,생배즙(생략가능)
3312,베이킹파우더
3313,토란 데친것
3314,생오징어
3315,손질대구
3316,식용유조금
3317,황태육수
3318,양파(썰어서준비) 큰거
3319,물 1컵 양념장 - 두반장
3320,통
3321,얼그레이티백
3322,킹크랩 맛살
3323,물(200ML)
3324,쑥갓(냉장고에있는채소)
3325,얼그레이가루
3326,홍초 바이탈플러스 석류맛
3327,오징어)
3328,핫도그가루 종이컵
3329,콩나물냉국
3330,다진묵은지
3331,소시지 긴 거
3332,진주햄 드라이에이징베이컨
3333,백설안달루시아산올리브유
3334,쥐어채
3335,토란대나물
3336,주홍 파프리카
3337,칠갑농산 고기만두
3338,남은 반찬
3339,후추약간 다진마늘
3340,베이컨(또는 삼겹살 슬라이스)
3341,마라샹궈 소스
3342,밀가루 떡
3343,작은 만두
3344,단호박 작은것
3345,식용색소노랑
3346,실파나 쪽파
3347,계난
3348,돈카츠소스
3349,통 삼겹살
3350,크린베리
3351,땅콩새순
3352,숏파스타
3353,깻순(깻잎)
3354,스파게티면
3355,노르웨이 고등어
3356,닭윙 & 닭봉
3357,다시마(손바닥 크기 1개)
3358,튀김용 식용유
3359,표고버섯(팽이버섯)
3360,목포 갈치
3361,표고버섯 편
3362,참치 통조림 작은것
3363,집에있는각종야채
3364,맑은 액젓
3365,미역 불린 것
3366,노랑/주황/빨강 파프리카
3367,단풍깻잎장아찌
3368,디포리육수
3369,0.5cm으로 통썰기한 무
3370,우유 500ml
3371,불려 갈은 쌀
3372,국수중면
3373,허브솔트 (마늘향)
3374,황태 찢은 것
3375,화이트청크 초코칩
3376,바닐라 엑스트렉
3377,대파 흰대 약 (
3378,파채
3379,시판 장조림
3380,반건조 볼락
3381,실백(잣)
3382,갈치 (국내산)
3383,생굴 반근 (
3384,상추(또는 치커리)
3385,빠오즈
3386,세척용 베이킹 소다
3387,무 조각
3388,청국장 수북히
3389,냉동 홍시
3390,뿌셔뿌셔
3391,잠봉 햄
3392,현미밥
3393,계란(볶음밥)
3394,백명란
3395,닭고기 연근조림
3396,오이(큰거)
3397,댜진파
3398,파래가루
3399,기타추가재료
3400,월계수잎 3ㅡ
3401,대파(or 쪽파 or 부추)
3402,새송이 버섯 다른 거
3403,맛술 또는소주
3404,연유반죽용 슈가파우더 Sugar Powder
3405,리챔 작게 깍둑썬 것
3406,소금(도라지세척용)
3407,미숫가루 약
3408,올리고당(or 조청)
3409,코코넛 오일
3410,짬뽕소스
3411,수수 각
3412,무우 중간것
3413,감자부침가루
3414,국간장 소주잔
3415,참취
3416,마늘대
3417,소라 살
3418,아마씨가루(선택가능)
3419,황금팽이 한송이
3420,국수 면
3421,천도복숭아(대)
3422,조청(or올리고당)
3423,물(소주잔)
3424,베이컨(햄)
3425,한방팩
3426,쮸주바(토마토맛)
3427,실한천
3428,파프리카(빨강노랑)
3429,송송 잘게 썬 파
3430,이탈리안시즈닝
3431,분유
3432,큐원 홈메이드 츄러스 만들기
3433,귤
3434,사골 국물 (쌀뜨물/물)
3435,소금 또는 국간장
3436,삼겹살 (선택)
3437,구운(삶은)계란
3438,시중에 파는 묵
3439,냉동 만두피
3440,등푸른생선
3441,코르마커리
3442,뼈다귀비스킷
3443,버터
3444,물 대추 부피의
3445,멸치무말랭이다시마육수팩
3446,제주 은갈치 중간사이즈
3447,소고기 육전감
3448,궁채나물
3449,노란 프리카
3450,상추(작은걸로골라서)나그외쌈야채
3451,깡통 햄 작은거
3452,마늘 4알 된장
3453,브로콜리 큰
3454,간재미
3455,팔뚝만한 무
3456,다이제 스티브
3457,카카오 가루
3458,냉장고에 있는 자투리채소
3459,가지(다진것)
3460,카카오닙스
3461,코코넛쿠킹오일
3462,해바라기씨 초코볼
3463,냉동만두 작은
3464,손질한 무
3465,초코 필링
3466,삶은 옥수수 2개
3467,흑임자(생략가능)
3468,카카오파우더
3469,분홍소시지
3470,떠먹는 플레인요거트
3471,다진파(생략가능)
3472,소목심
3473,게살통조림
3474,얇게 저민 레몬
3475,마른표고
3476,양고기
3477,김칫국
3478,팽이버섯 작은봉지
3479,쫑쫑 썬 대파
3480,황기 한
3481,마카로니
3482,넙적 닭다리살 (닭갈비용)
3483,공기 밥
3484,삶은 감자 대
3485,얼린생블루베리
3486,백숙용 닭고기(영계)
3487,짠지무작은것
3488,쪽파(or깻잎)
3489,파인소프트 T
3490,길이가 짧은 맛살
3491,돼지고기 찌개거리
3492,갈색 식용색소
3493,오천년의신비명품천일염
3494,파슬리or바질
3495,초코펜
3496,돔 대자
3497,황파프리카
3498,멸치육수(가다랭이육수)
3499,우동사리 소시지
3500,말린 느타리
3501,안데스마카분말
3502,칼국수사리
3503,얼그레이(잎차)
3504,냉동굴
3505,해감한 바지락
3506,아로니아무조청
3507,살라미
3508,트러플오일
3509,느타리(생략가능)
3510,.월계수
3511,토마토 파스타 소스(시판용)
3512,켄터키소시지
3513,씻은 배추김치
3514,치킨스톡(액체)
3515,비트 줄기
3516,데치는 물
3517,딸기초콜릿
3518,다진 파
3519,손질 바지락
3520,자숙 왕꼬막
3521,후랑크소세지
3522,아라비아따 소스
3523,훈제 연어
3524,냉장떡볶이 떡
3525,둥근모양
3526,조미
3527,감자녹말
3528,건조 산딸기
3529,두부 4분의
3530,라면(불닭까르보나라)
3531,배추절일 굵은 소금
3532,비비고교자만두
3533,전분물 (물과녹말가루(1:
3534,라면사리(좋아하는면사리)
3535,닭 갈비
3536,어묵탕 세트
3537,북어껍질
3538,냉동 후렌치후라이
3539,노가리
3540,손질한 아욱
3541,한우 (살치살)소고기
3542,활전복
3543,김치찌개용 참치캔
3544,블루바스켓 노르웨이 생물연어 (스테이크용)
3545,있으면 그라나파다노 치즈
3546,삼겹살or목살(찌개용)
3547,콩나물(300g)
3548,됭장
3549,겨울초
3550,전분물(생략가능)
3551,손질 된 동태
3552,소금 또는 새우젓
3553,스파케티(편의점)
3554,돼지고기 안심-
3555,조개
3556,대림선 곤약
3557,소갈비 살
3558,매운 핫바
3559,생연어(구이용)
3560,봄동(소) 약
3561,새싹나물 큰
3562,자투리채소
3563,새송이버섯 큰크기
3564,가재미
3565,시간
3566,다진 피칸
3567,밥 끓인것
3568,시판 어묵
3569,양파큰걸로
3570,다진 청 홍피망
3571,무(썰은것)
3572,제주산 갈치
3573,오이 4분의
3574,파(채썬것)
3575,지퍼백
3576,계란(1인당 1개)
3577,쪽파 및 대파
3578,감귤쥬스
3579,굴
3580,김(자른것)
3581,견과류(아몬드&호두&호박씨&캐슈넛&크린베리등등)
3582,삼치
3583,당근 (중간사이즈)
3584,베트남식 쌀국수면
3585,빠네 빵
3586,껍질을 제거한 명란젓
3587,갈아만든배음료
3588,랍스틱(낱개로)
3589,총각무 한박스
3590,파(흰 부분만 사용)
3591,M&M 초콜릿
3592,핫케이크가루
3593,생밤
3594,참치캔 반캔(
3595,조미료
3596,참치액 이나 청정원국간장
3597,물엿
3598,​오뎅 꼬치
3599,집에있는야채아무거나
3600,조개 젓갈
3601,송송썰은 파
3602,고춧가루(선택)
3603,찹쌀가루(감자전분)
3604,굵게 다진 감자
3605,찬생수
3606,죽염소금
3607,발사믹식초(없으면 그냥 식초로)
3608,장국소스
3609,구운 고운 소금
3610,큰 잎으로 양상추 1장 버터
3611,느타리버섯 데친거
3612,진공순대
3613,쌀뜨물 또는 물
3614,▶ 재료 : 두부
3615,ABC 초코
3616,화이트와인(or 청주)
3617,다짐육
3618,부추(5~6cm)
3619,호추
3620,화이트와인 또는 맛술
3621,튀김젓가락
3622,탄산 음료
3623,생 로즈메리
3624,두꺼운 쌀국수
3625,대파(고명용)
3626,바지락살 조개젓
3627,생골뱅이살
3628,어슷썰은 대파
3629,다시마(4*4)
3630,두릅대패삼겹살말이
3631,울외
3632,버터(남양유업제품)
3633,어린잎야채
3634,겨자 소스 ​
3635,삼치 (中)
3636,칼
3637,피방 or 파프리카
3638,카누커피
3639,잔파 /쪽파
3640,블랙빈
3641,감자탕 돼지등뼈
3642,토마토
3643,청양고주
3644,삶은배추
3645,손질 멸치
3646,브로콜리 줄기 (생략가능)
3647,완전 큰감자
3648,닭 목살
3649,우리밀 강력분
3650,견과류(각종)
3651,부추 또는 당근
3652,도넛가루
3653,뽕잎 데친 것
3654,납작만두
3655,비비고 사골곰탕
3656,대왕 오징어 몸통
3657,천도복숭아
3658,잣가루
3659,불고기용/샤브샤브용 소고기
3660,건새우 한
3661,삶은 토란대
3662,코코넛밀크 or 코코넛밀크음료
3663,닭고기 볶음용
3664,신김치 다진거
3665,불가리스
3666,초코코팅초코렛
3667,청양초
3668,쑥주나물
3669,장식용 무화과
3670,부침 기름
3671,아마씨 가루
3672,딸기
3673,튀김가루(or부침가루)
3674,무
3675,파프리카(노랑 미니)
3676,슬라이스치즈or피자치즈
3677,3분짜장
3678,우엉
3679,마른다시마 작은크기로
3680,날개달린 교자 만두(냉동 만두)
3681,시판칠리소스
3682,밀크 초콜렛
3683,각종버섯(선택)
3684,﻿﻿달걀
3685,부추 한 단
3686,삶은 새우
3687,차가운냉수
3688,다시마(10X10)
3689,스테인레스 볼
3690,호박 채
3691,소금(
3692,크랜베리
3693,두부
3694,쥐치포(큰것)
3695,메밀국수(막국수)
3696,청주+월계수잎
3697,두유(콩물)
3698,튀김반죽
3699,물 o r육수
3700,닭 염통
3701,봄동겉잎
3702,바지락(넉넉히)
3703,우동 사리
3704,닭(촌닭)
3705,콩나물 양손으로
3706,붕어
3707,어슷썬 파
3708,쌀뜨물 &물
3709,물 또는
3710,길이
3711,삶은 병아리콩
3712,돌나물
3713,맛타리 버섯
3714,감자 종이컵에 쏙들어가는사이즈로
3715,태백 명품 가마솥 설렁탕
3716,쌀뜬물 죽그릇으로
3717,양배추 중간잎
3718,물(찬물)
3719,절편 한줄
3720,건표고 작은것
3721,감시럽(요리당 대체가능)
3722,오가목
3723,슈가파우더 sugar powder
3724,쉬레드치즈or파마산치즈가루
3725,링귀니 혹은 타글리아텔
3726,주부9단 골든 치킨 너겟
3727,냉동 la갈비
3728,콜비잭 치즈
3729,썰어놓은 파
3730,임연수
3731,돼지호박(주키니)
3732,백설카놀라유
3733,샐러리잎사귀부분
3734,컬러브로믹스 브로콜리세트
3735,생칼국수
3736,뽕잎
3737,나한가
3738,라면 분말스프
3739,배추(선택)
3740,청주(미림)
3741,고기산적
3742,기타
3743,짜투리
3744,닭가슴살 삶은것
3745,루꼴라
3746,연두
3747,홍삼진액
3748,콩나물 100g
3749,찜기
3750,사과잼(땅콩잼)
3751,속을 털어낸 배추김치
3752,굴(알이굵은것)
3753,파 (파란 부분)
3754,비엔나소세지 180그램
3755,전복(꼬마전복)
3756,콩고기
3757,북어채 또는 진미채
3758,건강
3759,즉석밥 or쌀밥
3760,옹심이
3761,치킨스톡1+물
3762,닭고기 닭다리살
3763,바닐라익스트랙 (생략가능)
3764,모둠전
3765,밀폐용기
3766,포항초
3767,신김치(자른것)
3768,파인 소프트 T
3769,라디치오(보라색잎)
3770,강력분 /중력분
3771,밀크or다크초콜릿
3772,고주바
3773,인스턴트드라이이스트
3774,그라인더 후추
3775,생 와사비
3776,초코송이 초콜렛몰드
3777,닭 큰것
3778,미니바게트
3779,케이준 시즈닝
3780,백미 밥
3781,고구마줄기데칠때 소금
3782,연근조림
3783,칠리파우더
3784,재료: 표고버섯
3785,생강 분말
3786,롤인 버터(롤인 마가린)
3787,이쑤씨개
3788,초밥용식초
3789,물(통조림깡통)
3790,안심or등심살코기
3791,스위트바질
3792,코코넛오일(혹은그냥오일)
3793,단무지 양파의
3794,생우럭
3795,고춧가루(또는 청양고추 2개)
3796,사과 간것or
3797,잘게쓴김치
3798,1회용장갑
3799,다진달래
3800,한우소고기채끝 등심(스테이크용)
3801,황태육수(황태+다시마)
3802,양념장 청정원소스
3803,스펠트 밀
3804,명이나물 줄기
3805,새싹나물
3806,있으면 무순
3807,초코칩(장식용)
3808,박력분(또는 전분)
3809,갈빗살
3810,재료: 식빵
3811,적색 양파
3812,생 우럭
3813,부추
3814,파(초록색 부분만) 15cm길이로
3815,쑥갓(고명)
3816,백설스위트리알룰로스설탕(분말)
3817,대파(중대)
3818,통밀면
3819,데칠때굵은소금
3820,건뽕잎
3821,싱싱한 굴
3822,편마늘 마늘
3823,통조림콩
3824,일회용 비닐팩
3825,오돌뼈
3826,야채들
3827,오색꼬지전
3828,톳나물
3829,소고기나 돼지고기
3830,팔각 또는 월계수잎
3831,락교
3832,휘핑용 생크림(옵션)
3833,고추
3834,고추기름
3835,썰어 놓은 대파
3836,오미자청(또는 매실청)
3837,말린두부
3838,갈치 한
3839,닭다릿살
3840,냉동머위순
3841,기름 고춧가루
3842,과일화채
3843,느타리)상관없음
3844,부추 한
3845,얇게 썬 쇠고기
3846,산적대
3847,부침용 기름 적당량
3848,케찹(선택)
3849,백옥앙금
3850,당귀
3851,술
3852,스파게티면 끓인물
3853,깻잎 나물(묵나물)
3854,블렌더
3855,황란
3856,양파( 중)
3857,카레여왕 치즈&코코넛
3858,설탕 사과의
3859,건새우(볶음용)
3860,다하누 불고기
3861,막국수
3862,생크림 요거트
3863,공심채(모닝글로리)
3864,쥐포 손바닥만한것
3865,치킨부용
3866,배추 겉잎 혹은 절이면서 떨어진
3867,부추 (없으면 패스~ 양파 작은거
3868,정종(or화이트와인or맛술)
3869,우동면 (냉동)
3870,다진 샐러리
3871,건표고버섯우린물
3872,물 1컵+
3873,핫초코가루(없으면 코코아가루 대체가능)
3874,북어채 또는 황태채
3875,아이비 비스켓
3876,맛살(랍스틱)
3877,닭다리살 가슴살
3878,샐러리
3879,비트 작은거
3880,크라생빵
3881,맛술 미림
3882,갯고동
3883,낙지 중간 크기
3884,통조림 옥수수(스위트콘)
3885,고사리나물
3886,황태(채)
3887,대하
3888,에스피
3889,토마호크 스테이크
3890,​찰옥수수
3891,생 치즈
3892,마른 미역 크게
3893,생목이버섯
3894,돼지고기목살 or돼지고기앞다리살
3895,채소들
3896,통조림
3897,슈가아이싱
3898,알감자(계란크기)
3899,​진미채
3900,냉이무침
3901,스리라차소스
3902,타피오카펄
3903,계란지단(계란
3904,백설오천년의신비명품천일염
3905,참돔
3906,후르츠
3907,소금 커피수저로
3908,건 은행
3909,햄 작은사이즈
3910,스파게티소스(피자소스)
3911,자숙 문어 작은거
3912,만능춘장
3913,쇠고기 얇게 편썰은것
3914,진한콩국물
3915,알스지
3916,간 보리새우
3917,만두 (소)
3918,김가루 각 그릇당
3919,라쟈냐
3920,물(끓는것)
3921,재료(2호 케이크팬1개와 18cm 정사각팬 1개 분량)
3922,믹스견과
3923,햄 작은것(캔에 든것) 170그램
3924,찢어놓은북어포
3925,오뚜기 맛있는 새우 볶음밥
3926,토마토소스 크게
3927,양배추(썰은것)
3928,대패삼겹살 또는 차돌박이
3929,골뱅이 캔 국물
3930,다시마 손바닥크기
3931,표고버섯 채
3932,냉동떡갈비
3933,베이크드 빈스(생략가능)
3934,데친 우거지
3935,매실
3936,메주가루
3937,손질된 붕장어
3938,삶은 고사리 국그릇으로
3939,통살치킨안심가스
3940,통 계피
3941,감자수제비가루
3942,골뱅이캔 큰거
3943,감자 탁구공크기
3944,망고푸레
3945,국 간장
3946,사골육수또는 다시마육수
3947,​재료 : 황태채
3948,화이트초코칩
3949,참기름(강추)
3950,다시 물
3951,짬뽕라면
3952,물(쌀뜬물)
3953,녹차 가루
3954,날 달걀
3955,랍스타
3956,뱅어실치 크게
3957,육수(닭or야채or버섯육수)
3958,연생강
3959,해산물(홍합·새우·오징어 등)
3960,버섯(모듬)
3961,파프리카 적색
3962,마라 페이스트
3963,동태포(생략가능)
3964,생강 파우더
3965,​ 굴
3966,떡갈비냉동식품
3967,마트순대
3968,굵게다진 양파
3969,소시지 작은것
3970,덤으로 얻은 비지
3971,해산물가루
3972,소주(소주컵)
3973,다시마표고육수
3974,냉장고에 있는 야채들
3975,고무장갑
3976,다진대파(실파)
3977,묵은지 혹은 잘 익은 김치
3978,검은콩 두부
3979,말차크림(생략가능)
3980,토복령
3981,녹차 혹은 말차
3982,슈가
3983,설탕 과 계피가루
3984,야채스탁
3985,소세지
3986,김치(포기)
3987,명이나물
3988,집에있는야채
3989,튀김 기름
3990,요리엿
3991,피자치즈 미니
3992,스모크빈
3993,우엉 절임
3994,재일제면소탄탄면
3995,난황(계란 노른자)
3996,찧은 마늘
3997,해쉬포테이토
3998,쌀(대략 반컵보다 살짝 많음)
3999,물이나우유
4000,소주(혹은맛술)
4001,전자레인지용접시
4002,게살(맛살 또는 크레미)
4003,쌀피
4004,토마토 무스
4005,말린늙은호박
4006,장식용 딸기
4007,가니쉬
4008,말린블루베리
4009,핫도그 번 8개
4010,냉동 아로니아
4011,커피 스틱
4012,체다치즈(파마산치즈)
4013,소라
4014,도토리묵 반 모(
4015,칵테일새우 크게
4016,인스턴트 커피
4017,이쑤시개
4018,꼬마 새송이
4019,바지락살 150g
4020,감귤
4021,생강가루 또는
4022,시판샐러드(호박/감자/고구마)
4023,초코펜분홍색
4024,스팸약간
4025,통마늘(편)
4026,케첩(기호에 따라)
4027,브로콜리 자른것
4028,박력분(중력가능)
4029,시판곰탕육수
4030,감초
4031,섬초
4032,붉은팥 소
4033,껍질 깐 생새우나 칵테일새우
4034,마른멸치 한줌(
4035,육수용(월계수잎또는파뿌리또는양파껍질)
4036,요리붓
4037,노가리(마른것)
4038,생물 골뱅이
4039,매실주
4040,팽이버섯(다른버섯가능)
4041,당근(2cm크기)
4042,먹다남은
4043,깐도라지
4044,송송썬 김치
4045,땅콩 호박
4046,청정원 유기농 밀가루
4047,해물다시백
4048,맛타리버섯(생략가능)
4049,다진돼지고기(or다진닭고기)
4050,면삶기용물
4051,종합해물
4052,손질된 병어
4053,닭가슴살 칠리맛
4054,바나나향오일
4055,A)박력분
4056,홀스래디쉬 소스
4057,포장용기
4058,소갈비살
4059,호박꽃
4060,삶은 곤드레나물
4061,레이디핑거 쿠키
